Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,TerminationType,TerminationDescription,Average of Monthly income
27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,991,Male,1,Manager,Single,66940,1,Y,13,8,1,6,2,6,1,4,Unk,,65176.14327
29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,992,Male,5,Research Scientist,Single,36910,1,Y,13,8,0,2,3,2,2,2,Unk,,65175.62738
29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,993,Female,1,Sales Executive,Single,23770,8,Y,21,8,1,10,2,3,0,2,Unk,,65183.89702
30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,994,Male,3,Sales Executive,Divorced,23130,2,Y,11,8,0,12,5,7,1,7,Unk,,65196.01697
34,No,Travel_Rarely,Research & Development,1,2,Medical,1,995,Female,2,Healthcare Representative,Married,176650,0,Y,11,8,0,6,5,5,1,2,Involuntary,Message eat guy pattern score suffer.,65208.33138
33,No,Non-Travel,Research & Development,2,4,Medical,1,996,Male,1,Sales Representative,Single,25960,8,Y,14,8,1,13,4,11,1,7,Involuntary,Buy ability certain question begin mind.,65175.69839
49,No,Travel_Rarely,Sales,3,4,Marketing,1,997,Male,1,Sales Executive,Single,47280,3,Y,11,8,1,8,4,5,0,4,Unk,,65187.18512
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,998,Male,1,Sales Executive,Single,43020,2,Y,13,8,0,11,3,0,0,0,Voluntary,Sound there everybody anything.,65192.43188
38,No,Travel_Frequently,Research & Development,28,3,Medical,1,999,Male,1,Healthcare Representative,Married,29790,4,Y,12,8,1,9,3,6,0,5,Unk,,65198.93025
31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,1000,Male,2,Laboratory Technician,Married,168850,2,Y,14,8,2,10,2,1,0,0,Retirement,Hold season meeting voice.,65209.31105
29,No,Travel_Rarely,Research & Development,3,4,Other,1,1001,Female,2,Sales Representative,Divorced,55930,1,Y,13,8,1,1,3,1,0,0,Unk,,65178.91789
30,No,Travel_Rarely,Research & Development,2,1,Medical,1,1002,Male,1,Sales Representative,Married,104450,3,Y,18,8,1,10,3,7,1,7,Unk,,65181.63098
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,1003,Female,1,Laboratory Technician,Single,87400,2,Y,11,8,1,12,2,7,0,7,Resignation,History avoid music new teach south only require.,65170.10857
38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,1004,Female,1,Manufacturing Director,Married,25140,3,Y,11,8,0,15,2,1,1,0,Involuntary,Hour range a country focus.,65163.5838
43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,1005,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0,Unk,,65175.3347
42,No,Travel_Rarely,Human Resources,1,3,Other,1,1006,Female,1,Healthcare Representative,Divorced,174650,8,Y,13,8,1,7,3,5,0,4,Unk,,65171.99413
55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,1007,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0,Voluntary,Tree network those success nature control.,65139.83255
33,No,Non-Travel,Research & Development,14,3,Other,1,1008,Male,1,Research Scientist,Divorced,108200,5,Y,12,8,0,11,2,9,1,7,Voluntary,Brother work amount rock newspaper.,65137.37291
41,No,Travel_Rarely,Research & Development,5,3,Medical,1,1009,Male,1,Sales Representative,Divorced,121690,1,Y,19,8,0,5,2,5,0,4,Unk,,65124.71487
34,No,Non-Travel,Research & Development,7,4,Medical,1,1010,Female,1,Research Scientist,Divorced,196260,1,Y,21,8,0,15,5,15,0,7,Unk,,65108.08292
53,No,Non-Travel,Research & Development,10,4,Medical,1,1011,Male,2,Healthcare Representative,Married,20700,4,Y,13,8,2,27,2,3,0,2,Unk,,65069.50882
43,No,Travel_Rarely,Sales,16,2,Marketing,1,1012,Female,1,Laboratory Technician,Single,67820,0,Y,16,8,1,10,2,9,1,8,Voluntary,Order risk think. North born would might.,65082.56252
34,No,Travel_Rarely,Sales,10,2,Life Sciences,1,1013,Female,5,Sales Executive,Single,77790,5,Y,12,8,1,6,2,2,2,2,Voluntary,Establish go so someone might none stop citizen.,65081.75692
21,Yes,Travel_Rarely,Sales,1,2,Marketing,1,1014,Male,5,Healthcare Representative,Single,27910,1,Y,14,8,0,1,3,1,1,0,Unk,,65078.0159
38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,1015,Female,2,Sales Executive,Married,32010,1,Y,11,8,1,5,3,5,0,4,Voluntary,Show home than data her. Act speak also best.,65088.96054
22,Yes,Travel_Rarely,Research & Development,1,3,Other,1,1016,Male,4,Research Scientist,Married,49680,1,Y,14,8,0,1,3,1,0,0,Unk,,65098.70398
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,1017,Male,5,Sales Executive,Married,131200,1,Y,12,8,2,13,6,12,5,7,Unk,,65103.24691
51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1018,Female,1,Manager,Married,40330,2,Y,14,8,0,15,2,2,2,2,Unk,,65083.76658
37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,1019,Male,2,Sales Executive,Married,32910,1,Y,16,8,3,5,2,5,0,3,Voluntary,Party make program beat.,65091.06427
46,No,Travel_Rarely,Sales,3,4,Marketing,1,1020,Female,1,Sales Representative,Divorced,42720,7,Y,13,8,0,24,3,2,2,2,Involuntary,Be room ready hotel drug pressure.,65100.55441
36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,1021,Female,4,Research Scientist,Married,50560,7,Y,12,8,0,15,2,12,5,7,Resignation,Far special physical including shoulder among.,65107.15634
44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1,1022,Male,1,Research Scientist,Divorced,28440,1,Y,12,8,0,6,2,5,2,3,Unk,,65111.4488
37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1,1023,Male,2,Sales Executive,Divorced,27030,2,Y,14,8,0,19,2,10,4,7,Unk,,65122.27273
35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,1024,Male,2,Research Scientist,Single,19040,1,Y,22,8,1,10,4,10,7,7,Retirement,Dog hot civil democratic tree public.,65133.51934
33,No,Travel_Rarely,Research & Development,8,5,Medical,1,1025,Male,2,Laboratory Technician,Married,82240,6,Y,19,8,0,14,3,10,7,6,Unk,,65147.13231
28,No,Travel_Rarely,Sales,9,3,Medical,1,1026,Female,2,Sales Executive,Married,47660,1,Y,12,8,0,5,3,5,0,3,Unk,,65142.08272
39,No,Travel_Rarely,Sales,3,4,Marketing,1,1027,Female,2,Laboratory Technician,Single,26100,7,Y,12,8,0,9,2,4,2,2,Unk,,65147.24882
46,No,Non-Travel,Research & Development,9,2,Life Sciences,1,1028,Male,2,Manufacturing Director,Single,57310,8,Y,17,8,0,6,2,2,2,2,Voluntary,How civil act war dinner even campaign language.,65158.79101
40,No,Travel_Rarely,Research & Development,2,2,Medical,1,1029,Male,1,Research Director,Married,25390,4,Y,12,8,1,7,3,4,0,2,Unk,,65161.11177
42,No,Travel_Rarely,Research & Development,7,4,Other,1,1030,Female,2,Laboratory Technician,Married,57140,5,Y,11,8,0,10,2,0,0,0,Resignation,Amount much food.,65172.87489
35,No,Non-Travel,Sales,10,1,Life Sciences,1,1031,Female,2,Research Director,Divorced,43230,2,Y,18,8,3,15,3,7,1,7,Unk,,65175.25148
38,No,Non-Travel,Sales,6,4,Marketing,1,1032,Male,3,Sales Executive,Divorced,73360,5,Y,11,8,0,13,3,11,3,8,Unk,,65181.74608
34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1033,Male,1,Manufacturing Director,Married,134990,4,Y,23,8,2,11,2,7,0,7,Unk,,65179.32504
37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1,1034,Male,1,Laboratory Technician,Single,137580,1,Y,11,8,1,10,5,10,0,8,Retirement,Deal strong chance cold.,65158.65265
39,No,Travel_Frequently,Research & Development,2,1,Medical,1,1035,Male,2,Healthcare Representative,Divorced,51550,2,Y,18,8,1,7,3,2,2,2,Retirement,Drive feel its former end allow.,65137.20083
43,No,Non-Travel,Human Resources,8,5,Medical,1,1036,Female,3,Sales Executive,Single,22580,4,Y,18,8,0,7,2,3,1,2,Unk,,65141.22667
41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1037,Male,3,Research Scientist,Single,35970,3,Y,13,8,1,11,2,3,1,2,Unk,,65153.84114
41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1,1038,Male,3,Laboratory Technician,Divorced,25150,0,Y,18,8,0,23,2,22,13,5,Unk,,65162.49333
30,No,Travel_Rarely,Sales,26,3,Marketing,1,1039,Female,2,Manager,Single,44200,9,Y,11,8,0,9,3,7,0,2,Retirement,Big evening develop our peace how reality place.,65174.35943
26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,1,1040,Female,3,Sales Executive,Married,65780,0,Y,15,8,2,6,3,5,1,4,Unk,,65180.58143
46,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,1041,Male,1,Sales Executive,Married,44220,4,Y,11,8,1,13,2,9,3,7,Unk,,65180.40356
40,No,Travel_Rarely,Sales,27,2,Medical,1,1042,Female,3,Sales Executive,Divorced,102740,4,Y,18,8,0,12,3,5,0,3,Unk,,65186.62511
34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1043,Male,2,Laboratory Technician,Married,53430,1,Y,14,8,0,10,5,10,4,8,Unk,,65175.47506
58,No,Non-Travel,Research & Development,2,4,Medical,1,1044,Male,1,Laboratory Technician,Divorced,23760,4,Y,12,8,1,37,3,16,14,14,Unk,,65178.96347
35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,1045,Female,3,Manufacturing Director,Married,53460,0,Y,14,8,0,6,3,5,0,3,Retirement,Explain happen heavy wall hot year ability.,65191.26857
47,No,Travel_Rarely,Research & Development,19,5,Medical,1,1046,Female,2,Research Scientist,Divorced,28270,8,Y,14,8,1,28,3,22,14,10,Unk,,65194.75483
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1047,Male,2,Manager,Divorced,199430,2,Y,13,8,1,15,3,7,7,7,Unk,,65205.73127
54,No,Travel_Rarely,Sales,27,4,Medical,1,1048,Male,1,Research Scientist,Married,31310,4,Y,14,8,0,14,3,7,1,7,Voluntary,Then sing son.,65165.81921
31,No,Travel_Frequently,Sales,8,4,Other,1,1049,Female,3,Manufacturing Director,Married,25520,2,Y,18,8,0,9,2,3,2,2,Resignation,Teacher style heart so. Answer Mr that.,65175.88935
28,No,Travel_Rarely,Sales,1,2,Life Sciences,1,1050,Male,3,Manager,Married,44770,1,Y,15,8,0,3,6,3,1,2,Voluntary,Value health model day production identify.,65187.68819
38,No,Travel_Rarely,Research & Development,19,3,Medical,1,1051,Female,2,Manufacturing Director,Married,64740,2,Y,13,8,2,20,3,4,0,3,Retirement,Great relate within you. Red bill unit school.,65193.76488
26,No,Travel_Rarely,Sales,8,3,Marketing,1,1052,Female,1,Healthcare Representative,Single,30330,1,Y,12,8,0,5,2,5,1,2,Voluntary,Expert skill prove book wear half though.,65193.89997
58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1,1053,Female,1,Sales Representative,Married,29360,2,Y,13,8,1,23,3,2,2,2,Unk,,65204.28231
18,No,Non-Travel,Research & Development,2,3,Life Sciences,1,1054,Male,3,Sales Representative,Single,186060,1,Y,24,8,2,0,4,0,0,0,Unk,,65214.95979
31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1055,Male,3,Laboratory Technician,Married,21680,0,Y,14,8,1,2,2,1,0,0,Unk,,65178.95113
29,Yes,Travel_Rarely,Research & Development,8,2,Medical,1,1056,Male,1,Manager,Divorced,28530,4,Y,14,8,1,4,5,2,2,0,Unk,,65191.91654
45,No,Non-Travel,Sales,1,4,Technical Degree,1,1057,Male,1,Research Scientist,Married,170480,4,Y,15,8,0,10,3,8,5,7,Retirement,A discussion quite mission.,65202.84735
36,No,Travel_Rarely,Sales,2,3,Technical Degree,1,1058,Female,5,Laboratory Technician,Married,22900,4,Y,11,8,0,15,5,1,0,0,Unk,,65171.44945
43,No,Travel_Frequently,Sales,8,3,Medical,1,1059,Male,1,Research Director,Married,36000,1,Y,23,8,0,7,2,7,7,7,Involuntary,Top ability sit onto so.,65184.06026
27,No,Travel_Frequently,Sales,8,4,Life Sciences,1,1060,Male,5,Research Scientist,Single,21070,0,Y,13,8,0,6,2,5,0,2,Unk,,65192.76932
29,No,Travel_Frequently,Research & Development,6,2,Medical,1,1061,Male,1,Human Resources,Married,41150,1,Y,11,8,0,11,1,11,3,10,Involuntary,Once type here really.,65205.9403
32,No,Travel_Frequently,Sales,9,4,Life Sciences,1,1062,Male,4,Sales Executive,Single,43270,8,Y,13,8,0,4,4,0,0,0,Retirement,Speak others again behavior network quite none.,65213.12332
42,No,Non-Travel,Research & Development,11,3,Medical,1,1063,Male,1,Manager,Married,178560,3,Y,18,8,0,10,2,6,3,3,Unk,,65219.67742
47,No,Travel_Rarely,Sales,2,2,Life Sciences,1,1064,Female,5,Manager,Single,31960,4,Y,14,8,1,7,3,2,2,0,Unk,,65185.81416
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,1065,Female,1,Laboratory Technician,Divorced,190810,3,Y,21,8,0,12,2,9,4,7,Unk,,65195.74417
28,No,Non-Travel,Research & Development,7,3,Life Sciences,1,1066,Male,1,Sales Executive,Divorced,89660,1,Y,16,8,1,3,3,3,2,2,Unk,,65158.19133
29,No,Travel_Rarely,Research & Development,16,3,Medical,1,1067,Female,1,Manufacturing Director,Divorced,22100,8,Y,11,8,1,11,4,7,1,6,Unk,,65150.86423
42,No,Travel_Rarely,Sales,2,4,Medical,1,1068,Female,2,Research Director,Single,45390,4,Y,17,8,1,8,5,0,0,0,Retirement,Thing join brother throughout.,65163.74215
32,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,1069,Male,2,Laboratory Technician,Single,27410,7,Y,11,8,0,7,3,2,2,2,Unk,,65169.65889
46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,1070,Male,2,Laboratory Technician,Divorced,34910,2,Y,14,8,0,25,0,19,2,8,Retirement,Positive far win six might.,65180.96079
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,1071,Female,5,Research Scientist,Married,45410,1,Y,14,8,2,9,4,9,5,8,Unk,,65190.02395
29,No,Travel_Rarely,Research & Development,1,2,Medical,1,1072,Male,3,Sales Executive,Married,26780,1,Y,25,8,1,1,3,1,0,0,Retirement,Will raise compare realize evidence most product.,65195.94789
43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1073,Male,1,Manufacturing Director,Married,73790,7,Y,13,8,2,21,3,16,6,14,Resignation,Win late significant throughout add.,65207.45656
48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1074,Female,2,Manager,Married,62720,4,Y,14,8,0,29,3,22,12,9,Unk,,65204.88463
29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,1,1075,Female,1,Laboratory Technician,Single,52200,1,Y,17,8,0,1,3,1,1,0,Retirement,Surface mother in into pick middle too.,65205.6295
46,Yes,Travel_Rarely,Research & Development,4,4,Medical,1,1076,Female,2,Sales Representative,Married,27430,5,Y,25,8,1,14,1,8,0,7,Retirement,Subject improve what get care test development.,65209.52924
27,No,Travel_Frequently,Research & Development,16,4,Medical,1,1077,Male,3,Healthcare Representative,Married,49980,0,Y,20,8,2,8,3,7,7,3,Retirement,Remember teacher produce use voice.,65220.86083
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,1078,Male,3,Healthcare Representative,Divorced,102520,8,Y,13,8,1,7,3,2,2,2,Resignation,Health section option interview.,65225.43354
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1079,Female,1,Human Resources,Married,27810,8,Y,13,8,1,19,2,5,0,4,Unk,,65214.2407
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,1080,Male,2,Laboratory Technician,Married,68520,1,Y,18,8,1,1,2,1,0,0,Retirement,Likely former outside free short occur.,65225.46983
30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,1,1081,Female,2,Sales Executive,Single,49500,1,Y,12,8,2,1,3,1,0,0,Unk,,65224.48048
22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1082,Female,2,Laboratory Technician,Single,35790,1,Y,19,8,3,1,3,1,0,0,Unk,,65229.20397
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,1083,Male,1,Sales Executive,Married,131910,1,Y,14,8,1,10,2,10,1,7,Unk,,65238.04988
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1084,Female,5,Manager,Divorced,103770,1,Y,14,8,0,10,2,10,0,2,Unk,,65218.01022
34,No,Travel_Rarely,Sales,14,2,Technical Degree,1,1085,Female,1,Sales Executive,Married,22350,2,Y,14,8,1,9,2,5,1,0,Retirement,Spring sell become contain wear against design.,65206.41912
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,1086,Female,1,Sales Executive,Single,105020,3,Y,12,8,0,11,4,3,1,2,Involuntary,Politics discover throw commercial economic.,65219.30827
37,No,Travel_Rarely,Research & Development,7,2,Medical,1,1087,Male,1,Manufacturing Director,Married,20110,5,Y,13,8,0,16,4,5,0,4,Unk,,65207.33454
35,No,Travel_Rarely,Sales,2,1,Technical Degree,1,1088,Male,2,Laboratory Technician,Married,18590,0,Y,25,8,1,4,2,3,0,2,Unk,,65220.90581
45,No,Travel_Rarely,Research & Development,3,3,Medical,1,1089,Female,2,Sales Executive,Married,37600,0,Y,14,8,1,10,2,9,3,8,Unk,,65234.94281
36,No,Travel_Frequently,Research & Development,5,3,Medical,1,1090,Female,4,Manufacturing Director,Single,177790,1,Y,17,8,1,10,5,10,0,8,Unk,,65243.26408
40,No,Travel_Rarely,Research & Development,3,3,Other,1,1091,Male,1,Sales Executive,Divorced,68330,2,Y,13,8,0,22,3,19,11,16,Involuntary,From through each buy.,65209.36446
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,1092,Male,2,Human Resources,Married,68120,1,Y,13,8,0,1,2,1,1,0,Retirement,Message senior woman care huge.,65208.42422
27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,1093,Male,2,Manufacturing Director,Single,51710,0,Y,20,8,1,9,1,8,0,7,Voluntary,Behind beautiful station court Mrs.,65207.54671
48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1094,Male,2,Research Director,Divorced,197400,3,Y,14,8,0,24,2,22,4,7,Involuntary,Onto fall east employee record.,65211.61592
44,No,Travel_Rarely,Sales,1,2,Medical,1,1095,Male,4,Manager,Married,187110,2,Y,12,8,1,10,0,2,2,2,Voluntary,Material agency modern degree general.,65171.75211
34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,1,1096,Female,1,Sales Representative,Married,36920,1,Y,12,8,1,5,5,5,3,0,Unk,,65134.96833
56,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,1097,Female,5,Sales Executive,Single,25590,1,Y,21,8,0,5,3,4,1,0,Involuntary,Key because while father.,65143.4822
36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,1,1098,Female,3,Healthcare Representative,Married,25170,2,Y,14,8,0,12,3,4,1,3,Unk,,65155.42107
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1099,Female,1,Sales Executive,Married,66230,5,Y,18,8,0,14,3,5,1,4,Involuntary,System less wrong.,65167.49396
42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1100,Female,2,Sales Executive,Married,182650,9,Y,12,8,1,18,4,13,5,7,Unk,,65167.17306
31,No,Travel_Rarely,Sales,9,4,Life Sciences,1,1101,Female,1,Sales Executive,Divorced,161240,2,Y,23,8,1,8,2,5,1,4,Voluntary,Career unit oil always without bag its.,65131.67976
34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1102,Female,3,Laboratory Technician,Married,25850,3,Y,12,8,0,9,5,4,0,1,Unk,,65102.63524
31,No,Travel_Rarely,Sales,25,2,Life Sciences,1,1103,Female,3,Manufacturing Director,Divorced,182130,8,Y,21,8,2,4,3,2,2,2,Unk,,65114.50121
26,No,Travel_Frequently,Sales,16,2,Life Sciences,1,1104,Male,2,Healthcare Representative,Married,83800,NA,Y,14,8,0,8,3,7,7,7,Unk,,65079.11702
45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,1105,Female,2,Manager,Single,29940,4,Y,18,8,1,12,2,4,0,3,Voluntary,Authority PM house child cost risk.,65073.45433
33,No,Travel_Rarely,Sales,1,3,Life Sciences,1,1106,Female,5,Sales Executive,Single,12230,1,Y,13,8,1,10,3,10,0,9,Retirement,Most receive serve way recent up with.,65084.08472
28,No,Travel_Frequently,Sales,8,3,Life Sciences,1,1107,Male,4,Research Scientist,Married,11180,1,Y,11,8,0,7,3,7,0,7,Resignation,Civil scientist green table.,65100.08172
29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,1,1108,Male,2,Sales Executive,Single,28750,1,Y,11,8,0,1,3,1,0,0,Unk,,65116.4063
39,No,Non-Travel,Research & Development,8,5,Medical,1,1109,Female,2,Sales Representative,Married,188240,6,Y,19,8,1,10,4,3,1,2,Unk,,65127.41975
27,No,Travel_Rarely,Sales,3,2,Technical Degree,1,1110,Male,2,Healthcare Representative,Married,135770,1,Y,12,8,1,6,2,5,1,2,Unk,,65090.1242
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,1,1111,Female,2,Manufacturing Director,Married,26250,1,Y,12,8,3,16,4,15,6,11,Unk,,65068.70606
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,1,1112,Male,1,Research Director,Single,187890,3,Y,16,8,1,6,4,2,2,2,Unk,,65080.47287
47,No,Non-Travel,Research & Development,1,4,Medical,1,1113,Male,1,Research Scientist,Married,45380,8,Y,11,8,0,16,3,8,1,7,Voluntary,Treatment become trade enough improve.,65043.23529
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,1114,Female,2,Sales Executive,Married,198470,4,Y,14,8,0,6,6,0,0,0,Unk,,65049.19927
39,No,Travel_Rarely,Research & Development,1,3,Other,1,1115,Female,1,Laboratory Technician,Married,105120,1,Y,12,8,1,10,2,10,7,9,Unk,,65008.71966
